ParkName,Region,Year,Month,RecreationVisits
Black Canyon of the Gunnison,Intermountain ,1996,8,41779
Black Canyon of the Gunnison,Intermountain ,1996,9,29041
Black Canyon of the Gunnison,Intermountain ,1996,10,10628
Black Canyon of the Gunnison,Intermountain ,1996,11,2526
Black Canyon of the Gunnison,Intermountain ,1996,12,1609
Black Canyon of the Gunnison,Intermountain ,1997,1,2512
Black Canyon of the Gunnison,Intermountain ,1997,2,2043
Black Canyon of the Gunnison,Intermountain ,1997,3,4990
Black Canyon of the Gunnison,Intermountain ,1997,4,5476
Black Canyon of the Gunnison,Intermountain ,1997,5,18455
Black Canyon of the Gunnison,Intermountain ,1997,6,32105
Black Canyon of the Gunnison,Intermountain ,1997,7,52330
Black Canyon of the Gunnison,Intermountain ,1997,8,45887
Black Canyon of the Gunnison,Intermountain ,1997,9,27433
Black Canyon of the Gunnison,Intermountain ,1997,10,12589
Black Canyon of the Gunnison,Intermountain ,1997,11,3691
Black Canyon of the Gunnison,Intermountain ,1997,12,2352
Black Canyon of the Gunnison,Intermountain ,1998,1,2731
Black Canyon of the Gunnison,Intermountain ,1998,2,2411
Black Canyon of the Gunnison,Intermountain ,1998,3,3791
Black Canyon of the Gunnison,Intermountain ,1998,4,5462
Black Canyon of the Gunnison,Intermountain ,1998,5,19016
Black Canyon of the Gunnison,Intermountain ,1998,6,30114
Black Canyon of the Gunnison,Intermountain ,1998,7,41065
Black Canyon of the Gunnison,Intermountain ,1998,8,37754
Black Canyon of the Gunnison,Intermountain ,1998,9,31015
Black Canyon of the Gunnison,Intermountain ,1998,10,13974
Black Canyon of the Gunnison,Intermountain ,1998,11,3700
Black Canyon of the Gunnison,Intermountain ,1998,12,2418
Black Canyon of the Gunnison,Intermountain ,1999,1,5787
Black Canyon of the Gunnison,Intermountain ,1999,2,2444
Black Canyon of the Gunnison,Intermountain ,1999,3,4875
Black Canyon of the Gunnison,Intermountain ,1999,4,5290
Black Canyon of the Gunnison,Intermountain ,1999,5,16589
Black Canyon of the Gunnison,Intermountain ,1999,6,32819
Black Canyon of the Gunnison,Intermountain ,1999,7,43484
Black Canyon of the Gunnison,Intermountain ,1999,8,35456
Black Canyon of the Gunnison,Intermountain ,1999,9,28557
Black Canyon of the Gunnison,Intermountain ,1999,10,16821
Black Canyon of the Gunnison,Intermountain ,1999,11,5369
Black Canyon of the Gunnison,Intermountain ,1999,12,2651
Black Canyon of the Gunnison,Intermountain ,2000,1,2842
Black Canyon of the Gunnison,Intermountain ,2000,2,2847
Black Canyon of the Gunnison,Intermountain ,2000,3,3932
Black Canyon of the Gunnison,Intermountain ,2000,4,7223
Black Canyon of the Gunnison,Intermountain ,2000,5,18998
Black Canyon of the Gunnison,Intermountain ,2000,6,32617
Black Canyon of the Gunnison,Intermountain ,2000,7,45885
Black Canyon of the Gunnison,Intermountain ,2000,8,31358
Black Canyon of the Gunnison,Intermountain ,2000,9,28612
Black Canyon of the Gunnison,Intermountain ,2000,10,10916
Black Canyon of the Gunnison,Intermountain ,2000,11,3833
Black Canyon of the Gunnison,Intermountain ,2000,12,2443
Black Canyon of the Gunnison,Intermountain ,2001,1,2468
Black Canyon of the Gunnison,Intermountain ,2001,2,2153
Black Canyon of the Gunnison,Intermountain ,2001,3,3944
Black Canyon of the Gunnison,Intermountain ,2001,4,6319
Black Canyon of the Gunnison,Intermountain ,2001,5,17649
Black Canyon of the Gunnison,Intermountain ,2001,6,29964
Black Canyon of the Gunnison,Intermountain ,2001,7,42156
Black Canyon of the Gunnison,Intermountain ,2001,8,30943
Black Canyon of the Gunnison,Intermountain ,2001,9,26981
Black Canyon of the Gunnison,Intermountain ,2001,10,12585
Black Canyon of the Gunnison,Intermountain ,2001,11,4845
Black Canyon of the Gunnison,Intermountain ,2001,12,1011
Black Canyon of the Gunnison,Intermountain ,2002,1,3208
Black Canyon of the Gunnison,Intermountain ,2002,2,2790
Black Canyon of the Gunnison,Intermountain ,2002,3,5042
Black Canyon of the Gunnison,Intermountain ,2002,4,6635
Black Canyon of the Gunnison,Intermountain ,2002,5,9169
Black Canyon of the Gunnison,Intermountain ,2002,6,46508
Black Canyon of the Gunnison,Intermountain ,2002,7,32125
Black Canyon of the Gunnison,Intermountain ,2002,8,30032
Black Canyon of the Gunnison,Intermountain ,2002,9,20399
Black Canyon of the Gunnison,Intermountain ,2002,10,11413
Black Canyon of the Gunnison,Intermountain ,2002,11,3543
Black Canyon of the Gunnison,Intermountain ,2002,12,2823
Black Canyon of the Gunnison,Intermountain ,2003,1,3237
Black Canyon of the Gunnison,Intermountain ,2003,2,2133
Black Canyon of the Gunnison,Intermountain ,2003,3,3695
Black Canyon of the Gunnison,Intermountain ,2003,4,5817
Black Canyon of the Gunnison,Intermountain ,2003,5,22931
Black Canyon of the Gunnison,Intermountain ,2003,6,26230
Black Canyon of the Gunnison,Intermountain ,2003,7,35243
Black Canyon of the Gunnison,Intermountain ,2003,8,27237
Black Canyon of the Gunnison,Intermountain ,2003,9,20690
Black Canyon of the Gunnison,Intermountain ,2003,10,12256
Black Canyon of the Gunnison,Intermountain ,2003,11,4183
Black Canyon of the Gunnison,Intermountain ,2003,12,3595
Black Canyon of the Gunnison,Intermountain ,2004,1,2629
Black Canyon of the Gunnison,Intermountain ,2004,2,2812
Black Canyon of the Gunnison,Intermountain ,2004,3,5450
Black Canyon of the Gunnison,Intermountain ,2004,4,5871
Black Canyon of the Gunnison,Intermountain ,2004,5,16492
Black Canyon of the Gunnison,Intermountain ,2004,6,31476
Black Canyon of the Gunnison,Intermountain ,2004,7,35467
Black Canyon of the Gunnison,Intermountain ,2004,8,29364
Black Canyon of the Gunnison,Intermountain ,2004,9,23925
Black Canyon of the Gunnison,Intermountain ,2004,10,14142
Black Canyon of the Gunnison,Intermountain ,2004,11,5180
Black Canyon of the Gunnison,Intermountain ,2004,12,2773
Black Canyon of the Gunnison,Intermountain ,2005,1,2454
Black Canyon of the Gunnison,Intermountain ,2005,2,3263
Black Canyon of the Gunnison,Intermountain ,2005,3,2814
Black Canyon of the Gunnison,Intermountain ,2005,4,6683
Black Canyon of the Gunnison,Intermountain ,2005,5,17785
Black Canyon of the Gunnison,Intermountain ,2005,6,33902
Black Canyon of the Gunnison,Intermountain ,2005,7,43429
Black Canyon of the Gunnison,Intermountain ,2005,8,30978
Black Canyon of the Gunnison,Intermountain ,2005,9,21662
Black Canyon of the Gunnison,Intermountain ,2005,10,12606
Black Canyon of the Gunnison,Intermountain ,2005,11,3490
Black Canyon of the Gunnison,Intermountain ,2005,12,1748
Black Canyon of the Gunnison,Intermountain ,2006,1,2438
Black Canyon of the Gunnison,Intermountain ,2006,2,2210
Black Canyon of the Gunnison,Intermountain ,2006,3,5605
Black Canyon of the Gunnison,Intermountain ,2006,4,6675
Black Canyon of the Gunnison,Intermountain ,2006,5,17967
Black Canyon of the Gunnison,Intermountain ,2006,6,24686
Black Canyon of the Gunnison,Intermountain ,2006,7,27032
Black Canyon of the Gunnison,Intermountain ,2006,8,23525
Black Canyon of the Gunnison,Intermountain ,2006,9,24219
Black Canyon of the Gunnison,Intermountain ,2006,10,19483
Black Canyon of the Gunnison,Intermountain ,2006,11,4361
Black Canyon of the Gunnison,Intermountain ,2006,12,2249
Black Canyon of the Gunnison,Intermountain ,2007,1,7105
Black Canyon of the Gunnison,Intermountain ,2007,2,5254
Black Canyon of the Gunnison,Intermountain ,2007,3,14622
Black Canyon of the Gunnison,Intermountain ,2007,4,14944
Black Canyon of the Gunnison,Intermountain ,2007,5,22728
Black Canyon of the Gunnison,Intermountain ,2007,6,30105
Black Canyon of the Gunnison,Intermountain ,2007,7,33598
Black Canyon of the Gunnison,Intermountain ,2007,8,29479
Black Canyon of the Gunnison,Intermountain ,2007,9,24181
Black Canyon of the Gunnison,Intermountain ,2007,10,23626
Black Canyon of the Gunnison,Intermountain ,2007,11,11811
Black Canyon of the Gunnison,Intermountain ,2007,12,2123
Black Canyon of the Gunnison,Intermountain ,2008,1,2070
Black Canyon of the Gunnison,Intermountain ,2008,2,2196
Black Canyon of the Gunnison,Intermountain ,2008,3,3064
Black Canyon of the Gunnison,Intermountain ,2008,4,4434
Black Canyon of the Gunnison,Intermountain ,2008,5,19572
Black Canyon of the Gunnison,Intermountain ,2008,6,19712
Black Canyon of the Gunnison,Intermountain ,2008,7,33123
Black Canyon of the Gunnison,Intermountain ,2008,8,27066
Black Canyon of the Gunnison,Intermountain ,2008,9,21143
Black Canyon of the Gunnison,Intermountain ,2008,10,14443
Black Canyon of the Gunnison,Intermountain ,2008,11,6925
Black Canyon of the Gunnison,Intermountain ,2008,12,6437
Black Canyon of the Gunnison,Intermountain ,2009,1,2896
Black Canyon of the Gunnison,Intermountain ,2009,2,2936
Black Canyon of the Gunnison,Intermountain ,2009,3,4137
Black Canyon of the Gunnison,Intermountain ,2009,4,6378
Black Canyon of the Gunnison,Intermountain ,2009,5,17349
Black Canyon of the Gunnison,Intermountain ,2009,6,28824
Black Canyon of the Gunnison,Intermountain ,2009,7,33975
Black Canyon of the Gunnison,Intermountain ,2009,8,28343
Black Canyon of the Gunnison,Intermountain ,2009,9,26428
Black Canyon of the Gunnison,Intermountain ,2009,10,11553
Black Canyon of the Gunnison,Intermountain ,2009,11,6075
Black Canyon of the Gunnison,Intermountain ,2009,12,2557
Black Canyon of the Gunnison,Intermountain ,2010,1,2519
Black Canyon of the Gunnison,Intermountain ,2010,2,3034
Black Canyon of the Gunnison,Intermountain ,2010,3,3199
Black Canyon of the Gunnison,Intermountain ,2010,4,4421
Black Canyon of the Gunnison,Intermountain ,2010,5,21259
Black Canyon of the Gunnison,Intermountain ,2010,6,24477
Black Canyon of the Gunnison,Intermountain ,2010,7,35398
Black Canyon of the Gunnison,Intermountain ,2010,8,27367
Black Canyon of the Gunnison,Intermountain ,2010,9,24297
Black Canyon of the Gunnison,Intermountain ,2010,10,21331
Black Canyon of the Gunnison,Intermountain ,2010,11,3646
Black Canyon of the Gunnison,Intermountain ,2010,12,5396
Black Canyon of the Gunnison,Intermountain ,2011,1,3289
Black Canyon of the Gunnison,Intermountain ,2011,2,3207
Black Canyon of the Gunnison,Intermountain ,2011,3,4012
Black Canyon of the Gunnison,Intermountain ,2011,4,4885
Black Canyon of the Gunnison,Intermountain ,2011,5,12722
Black Canyon of the Gunnison,Intermountain ,2011,6,24589
Black Canyon of the Gunnison,Intermountain ,2011,7,28381
Black Canyon of the Gunnison,Intermountain ,2011,8,39032
Black Canyon of the Gunnison,Intermountain ,2011,9,26905
Black Canyon of the Gunnison,Intermountain ,2011,10,12297
Black Canyon of the Gunnison,Intermountain ,2011,11,5031
Black Canyon of the Gunnison,Intermountain ,2011,12,3986
Black Canyon of the Gunnison,Intermountain ,2012,1,509
Black Canyon of the Gunnison,Intermountain ,2012,2,717
Black Canyon of the Gunnison,Intermountain ,2012,3,4388
Black Canyon of the Gunnison,Intermountain ,2012,4,9150
Black Canyon of the Gunnison,Intermountain ,2012,5,24991
Black Canyon of the Gunnison,Intermountain ,2012,6,41757
Black Canyon of the Gunnison,Intermountain ,2012,7,37371
Black Canyon of the Gunnison,Intermountain ,2012,8,26047
Black Canyon of the Gunnison,Intermountain ,2012,9,23919
Black Canyon of the Gunnison,Intermountain ,2012,10,12742
Black Canyon of the Gunnison,Intermountain ,2012,11,7126
Black Canyon of the Gunnison,Intermountain ,2012,12,3853
Black Canyon of the Gunnison,Intermountain ,2013,1,4046
Black Canyon of the Gunnison,Intermountain ,2013,2,3410
Black Canyon of the Gunnison,Intermountain ,2013,3,6698
Black Canyon of the Gunnison,Intermountain ,2013,4,8606
Black Canyon of the Gunnison,Intermountain ,2013,5,23708
Black Canyon of the Gunnison,Intermountain ,2013,6,21927
Black Canyon of the Gunnison,Intermountain ,2013,7,37010
Black Canyon of the Gunnison,Intermountain ,2013,8,33279
Black Canyon of the Gunnison,Intermountain ,2013,9,23945
Black Canyon of the Gunnison,Intermountain ,2013,10,5789
Black Canyon of the Gunnison,Intermountain ,2013,11,3296
Black Canyon of the Gunnison,Intermountain ,2013,12,4138
Black Canyon of the Gunnison,Intermountain ,2014,1,3469
Black Canyon of the Gunnison,Intermountain ,2014,2,4031
Black Canyon of the Gunnison,Intermountain ,2014,3,4302
Black Canyon of the Gunnison,Intermountain ,2014,4,6761
Black Canyon of the Gunnison,Intermountain ,2014,5,21157
Black Canyon of the Gunnison,Intermountain ,2014,6,28536
Black Canyon of the Gunnison,Intermountain ,2014,7,42253
Black Canyon of the Gunnison,Intermountain ,2014,8,25712
Black Canyon of the Gunnison,Intermountain ,2014,9,24788
Black Canyon of the Gunnison,Intermountain ,2014,10,13432
Black Canyon of the Gunnison,Intermountain ,2014,11,4925
Black Canyon of the Gunnison,Intermountain ,2014,12,3679
Black Canyon of the Gunnison,Intermountain ,2015,1,4600
Black Canyon of the Gunnison,Intermountain ,2015,2,4136
Black Canyon of the Gunnison,Intermountain ,2015,3,5968
Black Canyon of the Gunnison,Intermountain ,2015,4,8896
Black Canyon of the Gunnison,Intermountain ,2015,5,23176
Black Canyon of the Gunnison,Intermountain ,2015,6,33141
Black Canyon of the Gunnison,Intermountain ,2015,7,45328
Black Canyon of the Gunnison,Intermountain ,2015,8,27197
Black Canyon of the Gunnison,Intermountain ,2015,9,29878
Black Canyon of the Gunnison,Intermountain ,2015,10,16626
Black Canyon of the Gunnison,Intermountain ,2015,11,5550
Black Canyon of the Gunnison,Intermountain ,2015,12,4670
Black Canyon of the Gunnison,Intermountain ,2016,1,5510
Black Canyon of the Gunnison,Intermountain ,2016,2,3932
Black Canyon of the Gunnison,Intermountain ,2016,3,2850
Black Canyon of the Gunnison,Intermountain ,2016,4,9871
Black Canyon of the Gunnison,Intermountain ,2016,5,28055
Black Canyon of the Gunnison,Intermountain ,2016,6,34433
Black Canyon of the Gunnison,Intermountain ,2016,7,47029
Black Canyon of the Gunnison,Intermountain ,2016,8,34384
Black Canyon of the Gunnison,Intermountain ,2016,9,38169
Black Canyon of the Gunnison,Intermountain ,2016,10,19113
Black Canyon of the Gunnison,Intermountain ,2016,11,8955
Black Canyon of the Gunnison,Intermountain ,2016,12,5717
Black Canyon of the Gunnison,Intermountain ,2017,1,6925
Black Canyon of the Gunnison,Intermountain ,2017,2,3361
Black Canyon of the Gunnison,Intermountain ,2017,3,7147
Black Canyon of the Gunnison,Intermountain ,2017,4,11292
Black Canyon of the Gunnison,Intermountain ,2017,5,29218
Black Canyon of the Gunnison,Intermountain ,2017,6,40616
Black Canyon of the Gunnison,Intermountain ,2017,7,44532
Black Canyon of the Gunnison,Intermountain ,2017,8,40788
Black Canyon of the Gunnison,Intermountain ,2017,9,45983
Black Canyon of the Gunnison,Intermountain ,2017,10,54766
Black Canyon of the Gunnison,Intermountain ,2017,11,19473
Black Canyon of the Gunnison,Intermountain ,2017,12,3042
Black Canyon of the Gunnison,Intermountain ,2018,1,7600
Black Canyon of the Gunnison,Intermountain ,2018,2,5231
Black Canyon of the Gunnison,Intermountain ,2018,3,7687
Black Canyon of the Gunnison,Intermountain ,2018,4,11728
Black Canyon of the Gunnison,Intermountain ,2018,5,48554
Black Canyon of the Gunnison,Intermountain ,2018,6,42306
Black Canyon of the Gunnison,Intermountain ,2018,7,44962
Black Canyon of the Gunnison,Intermountain ,2018,8,46511
Black Canyon of the Gunnison,Intermountain ,2018,9,46915
Black Canyon of the Gunnison,Intermountain ,2018,10,22062
Black Canyon of the Gunnison,Intermountain ,2018,11,21674
Black Canyon of the Gunnison,Intermountain ,2018,12,3732
Black Canyon of the Gunnison,Intermountain ,2019,1,4921
Black Canyon of the Gunnison,Intermountain ,2019,2,6369
Black Canyon of the Gunnison,Intermountain ,2019,3,12180
Black Canyon of the Gunnison,Intermountain ,2019,4,25077
Black Canyon of the Gunnison,Intermountain ,2019,5,75198
Black Canyon of the Gunnison,Intermountain ,2019,6,75289
Black Canyon of the Gunnison,Intermountain ,2019,7,51368
Black Canyon of the Gunnison,Intermountain ,2019,8,80046
Black Canyon of the Gunnison,Intermountain ,2019,9,48420
Black Canyon of the Gunnison,Intermountain ,2019,10,25828
Black Canyon of the Gunnison,Intermountain ,2019,11,22684
Black Canyon of the Gunnison,Intermountain ,2019,12,5438
Black Canyon of the Gunnison,Intermountain ,2020,1,8107
Black Canyon of the Gunnison,Intermountain ,2020,2,9112
Black Canyon of the Gunnison,Intermountain ,2020,3,5849
Black Canyon of the Gunnison,Intermountain ,2020,4,19803
Black Canyon of the Gunnison,Intermountain ,2020,5,25976
Black Canyon of the Gunnison,Intermountain ,2020,6,27583
Black Canyon of the Gunnison,Intermountain ,2020,7,61521
Black Canyon of the Gunnison,Intermountain ,2020,8,58097
Black Canyon of the Gunnison,Intermountain ,2020,9,48257
Black Canyon of the Gunnison,Intermountain ,2020,10,47739
Black Canyon of the Gunnison,Intermountain ,2020,11,23249
Black Canyon of the Gunnison,Intermountain ,2020,12,6327
Black Canyon of the Gunnison,Intermountain ,2021,1,8759
Black Canyon of the Gunnison,Intermountain ,2021,2,7287
Black Canyon of the Gunnison,Intermountain ,2021,3,7236
Black Canyon of the Gunnison,Intermountain ,2021,4,14159
Black Canyon of the Gunnison,Intermountain ,2021,5,34729
Black Canyon of the Gunnison,Intermountain ,2021,6,47411
Black Canyon of the Gunnison,Intermountain ,2021,7,54392
Black Canyon of the Gunnison,Intermountain ,2021,8,47104
Black Canyon of the Gunnison,Intermountain ,2021,9,44884
Black Canyon of the Gunnison,Intermountain ,2021,10,22757
Black Canyon of the Gunnison,Intermountain ,2021,11,12356
Black Canyon of the Gunnison,Intermountain ,2021,12,7836
Black Canyon of the Gunnison,Intermountain ,2022,1,7260
Black Canyon of the Gunnison,Intermountain ,2022,2,6088
Black Canyon of the Gunnison,Intermountain ,2022,3,9127
Black Canyon of the Gunnison,Intermountain ,2022,4,13755
Black Canyon of the Gunnison,Intermountain ,2022,5,30145
Black Canyon of the Gunnison,Intermountain ,2022,6,31658
Black Canyon of the Gunnison,Intermountain ,2022,7,50608
Black Canyon of the Gunnison,Intermountain ,2022,8,50031
Black Canyon of the Gunnison,Intermountain ,2022,9,42758
Black Canyon of the Gunnison,Intermountain ,2022,10,23413
Black Canyon of the Gunnison,Intermountain ,2022,11,17257
Black Canyon of the Gunnison,Intermountain ,2022,12,15157
Bryce Canyon,Intermountain ,1979,1,3458
Bryce Canyon,Intermountain ,1979,2,4535
Bryce Canyon,Intermountain ,1979,3,9227
Bryce Canyon,Intermountain ,1979,4,24124
Bryce Canyon,Intermountain ,1979,5,61698
Bryce Canyon,Intermountain ,1979,6,98904
Bryce Canyon,Intermountain ,1979,7,117209
Bryce Canyon,Intermountain ,1979,8,117642
Bryce Canyon,Intermountain ,1979,9,74278
Bryce Canyon,Intermountain ,1979,10,34069
Bryce Canyon,Intermountain ,1979,11,7138
Bryce Canyon,Intermountain ,1979,12,5813
Bryce Canyon,Intermountain ,1980,1,3598
Bryce Canyon,Intermountain ,1980,2,4278
Bryce Canyon,Intermountain ,1980,3,8788
Bryce Canyon,Intermountain ,1980,4,21942
Bryce Canyon,Intermountain ,1980,5,58572
Bryce Canyon,Intermountain ,1980,6,111333
Bryce Canyon,Intermountain ,1980,7,129063
Bryce Canyon,Intermountain ,1980,8,105209
Bryce Canyon,Intermountain ,1980,9,72256
Bryce Canyon,Intermountain ,1980,10,38174
Bryce Canyon,Intermountain ,1980,11,10662
Bryce Canyon,Intermountain ,1980,12,7666
Bryce Canyon,Intermountain ,1981,1,6760
Bryce Canyon,Intermountain ,1981,2,4455
Bryce Canyon,Intermountain ,1981,3,11683
Bryce Canyon,Intermountain ,1981,4,27928
Bryce Canyon,Intermountain ,1981,5,62701
Bryce Canyon,Intermountain ,1981,6,75978
Bryce Canyon,Intermountain ,1981,7,93179
Bryce Canyon,Intermountain ,1981,8,73019
Bryce Canyon,Intermountain ,1981,9,66800
Bryce Canyon,Intermountain ,1981,10,38729
Bryce Canyon,Intermountain ,1981,11,8405
Bryce Canyon,Intermountain ,1981,12,4455
Bryce Canyon,Intermountain ,1982,1,3176
Bryce Canyon,Intermountain ,1982,2,4210
Bryce Canyon,Intermountain ,1982,3,9286
Bryce Canyon,Intermountain ,1982,4,23380
Bryce Canyon,Intermountain ,1982,5,60942
Bryce Canyon,Intermountain ,1982,6,76843
Bryce Canyon,Intermountain ,1982,7,97296
Bryce Canyon,Intermountain ,1982,8,91436
Bryce Canyon,Intermountain ,1982,9,58755
Bryce Canyon,Intermountain ,1982,10,34485
Bryce Canyon,Intermountain ,1982,11,8269
Bryce Canyon,Intermountain ,1982,12,3439
Bryce Canyon,Intermountain ,1983,1,3487
Bryce Canyon,Intermountain ,1983,2,4246
